2011-01-13,20,SFIA,EMBR,19
2011-01-13,21,SFIA,EMBR,11
2011-01-13,22,SFIA,EMBR,9
2011-01-13,23,SFIA,EMBR,7
2011-01-14,0,SFIA,EMBR,6
2011-01-14,7,SFIA,EMBR,8
2011-01-14,8,SFIA,EMBR,20
2011-01-14,9,SFIA,EMBR,16
2011-01-14,10,SFIA,EMBR,66
2011-01-14,11,SFIA,EMBR,63
2011-01-14,12,SFIA,EMBR,35
2011-01-14,13,SFIA,EMBR,47
2011-01-14,14,SFIA,EMBR,30
2011-01-14,15,SFIA,EMBR,55
2011-01-14,16,SFIA,EMBR,26
2011-01-14,17,SFIA,EMBR,25
2011-01-14,18,SFIA,EMBR,48
2011-01-14,19,SFIA,EMBR,16
2011-01-14,20,SFIA,EMBR,45
2011-01-14,21,SFIA,EMBR,16
2011-01-14,22,SFIA,EMBR,15
2011-01-14,23,SFIA,EMBR,6
2011-01-15,0,SFIA,EMBR,4
2011-01-15,8,SFIA,EMBR,4
2011-01-15,9,SFIA,EMBR,26
2011-01-15,10,SFIA,EMBR,47
2011-01-15,11,SFIA,EMBR,44
2011-01-15,12,SFIA,EMBR,45
2011-01-15,13,SFIA,EMBR,35
2011-01-15,14,SFIA,EMBR,26
2011-01-15,15,SFIA,EMBR,25
2011-01-15,16,SFIA,EMBR,19
2011-01-15,17,SFIA,EMBR,21
2011-01-15,18,SFIA,EMBR,10
2011-01-15,19,SFIA,EMBR,8
2011-01-15,20,SFIA,EMBR,19
2011-01-15,21,SFIA,EMBR,7
2011-01-15,22,SFIA,EMBR,6
2011-01-15,23,SFIA,EMBR,6
2011-01-16,0,SFIA,EMBR,2
2011-01-16,8,SFIA,EMBR,11
2011-01-16,9,SFIA,EMBR,8
2011-01-16,10,SFIA,EMBR,18
2011-01-16,11,SFIA,EMBR,11
2011-01-16,12,SFIA,EMBR,15
2011-01-16,13,SFIA,EMBR,16
2011-01-16,14,SFIA,EMBR,31
2011-01-16,15,SFIA,EMBR,24
2011-01-16,16,SFIA,EMBR,28
2011-01-16,17,SFIA,EMBR,11
2011-01-16,18,SFIA,EMBR,16
2011-01-16,19,SFIA,EMBR,6
2011-01-16,20,SFIA,EMBR,22
2011-01-16,21,SFIA,EMBR,2
2011-01-16,22,SFIA,EMBR,7
2011-01-16,23,SFIA,EMBR,10
2011-01-17,0,SFIA,EMBR,3
2011-01-17,7,SFIA,EMBR,1
2011-01-17,8,SFIA,EMBR,23
2011-01-17,9,SFIA,EMBR,30
2011-01-17,10,SFIA,EMBR,17
2011-01-17,11,SFIA,EMBR,25
2011-01-17,12,SFIA,EMBR,41
2011-01-17,13,SFIA,EMBR,23
2011-01-17,14,SFIA,EMBR,22
2011-01-17,15,SFIA,EMBR,18
2011-01-17,16,SFIA,EMBR,24
2011-01-17,17,SFIA,EMBR,19
2011-01-17,18,SFIA,EMBR,15
2011-01-17,19,SFIA,EMBR,15
2011-01-17,20,SFIA,EMBR,13
2011-01-17,21,SFIA,EMBR,18
2011-01-17,22,SFIA,EMBR,19
2011-01-17,23,SFIA,EMBR,5
2011-01-18,0,SFIA,EMBR,6
2011-01-18,4,SFIA,EMBR,1
2011-01-18,5,SFIA,EMBR,2
2011-01-18,7,SFIA,EMBR,2
2011-01-18,8,SFIA,EMBR,31
2011-01-18,9,SFIA,EMBR,79
2011-01-18,10,SFIA,EMBR,38
2011-01-18,11,SFIA,EMBR,35
2011-01-18,12,SFIA,EMBR,48
2011-01-18,13,SFIA,EMBR,26
2011-01-18,14,SFIA,EMBR,12
2011-01-18,15,SFIA,EMBR,20
2011-01-18,16,SFIA,EMBR,19
2011-01-18,17,SFIA,EMBR,24
2011-01-18,18,SFIA,EMBR,14
2011-01-18,19,SFIA,EMBR,9
2011-01-18,20,SFIA,EMBR,6
2011-01-18,21,SFIA,EMBR,11
2011-01-18,22,SFIA,EMBR,10
2011-01-18,23,SFIA,EMBR,2
2011-01-19,0,SFIA,EMBR,3
2011-01-19,5,SFIA,EMBR,1
2011-01-19,6,SFIA,EMBR,1
2011-01-19,7,SFIA,EMBR,2
2011-01-19,8,SFIA,EMBR,19
2011-01-19,9,SFIA,EMBR,41
2011-01-19,10,SFIA,EMBR,36
2011-01-19,11,SFIA,EMBR,25
2011-01-19,12,SFIA,EMBR,27
2011-01-19,13,SFIA,EMBR,23
2011-01-19,14,SFIA,EMBR,8
2011-01-19,15,SFIA,EMBR,16
2011-01-19,16,SFIA,EMBR,15
2011-01-19,17,SFIA,EMBR,11
2011-01-19,18,SFIA,EMBR,14
2011-01-19,19,SFIA,EMBR,12
2011-01-19,20,SFIA,EMBR,10
2011-01-19,21,SFIA,EMBR,7
2011-01-19,22,SFIA,EMBR,2
2011-01-19,23,SFIA,EMBR,1
2011-01-20,0,SFIA,EMBR,1
2011-01-20,7,SFIA,EMBR,4
2011-01-20,8,SFIA,EMBR,15
2011-01-20,9,SFIA,EMBR,22
2011-01-20,10,SFIA,EMBR,34
2011-01-20,11,SFIA,EMBR,16
2011-01-20,12,SFIA,EMBR,44
2011-01-20,13,SFIA,EMBR,39
2011-01-20,14,SFIA,EMBR,24
2011-01-20,15,SFIA,EMBR,28
2011-01-20,16,SFIA,EMBR,6
2011-01-20,17,SFIA,EMBR,22
2011-01-20,18,SFIA,EMBR,21
2011-01-20,19,SFIA,EMBR,5
2011-01-20,20,SFIA,EMBR,13
2011-01-20,21,SFIA,EMBR,14
2011-01-20,22,SFIA,EMBR,8
2011-01-20,23,SFIA,EMBR,4
2011-01-21,0,SFIA,EMBR,3
2011-01-21,6,SFIA,EMBR,1
2011-01-21,8,SFIA,EMBR,9
2011-01-21,9,SFIA,EMBR,28
2011-01-21,10,SFIA,EMBR,29
2011-01-21,11,SFIA,EMBR,37
2011-01-21,12,SFIA,EMBR,52
2011-01-21,13,SFIA,EMBR,19
2011-01-21,14,SFIA,EMBR,32
2011-01-21,15,SFIA,EMBR,47
2011-01-21,16,SFIA,EMBR,24
2011-01-21,17,SFIA,EMBR,28
2011-01-21,18,SFIA,EMBR,49
2011-01-21,19,SFIA,EMBR,22
2011-01-21,20,SFIA,EMBR,13
2011-01-21,21,SFIA,EMBR,13
2011-01-21,22,SFIA,EMBR,19
2011-01-21,23,SFIA,EMBR,4
2011-01-22,7,SFIA,EMBR,3
2011-01-22,8,SFIA,EMBR,6
2011-01-22,9,SFIA,EMBR,34
2011-01-22,10,SFIA,EMBR,53
2011-01-22,11,SFIA,EMBR,36
2011-01-22,12,SFIA,EMBR,22
2011-01-22,13,SFIA,EMBR,33
2011-01-22,14,SFIA,EMBR,18
2011-01-22,15,SFIA,EMBR,14
2011-01-22,16,SFIA,EMBR,15
2011-01-22,17,SFIA,EMBR,12
